time is 0.3331270217895508, cover line is 0
time is 19.43253207206726, cover line is 33243
time is 48.30299615859985, cover line is 33900
time is 128.33372712135315, cover line is 35309
time is 161.22145104408264, cover line is 35309
time is 193.34357213974, cover line is 36217
time is 227.12427306175232, cover line is 36778
time is 260.9525351524353, cover line is 36778
time is 0.324753999710083, cover line is 0
time is 19.85017681121826, cover line is 33013
time is 51.64908003807068, cover line is 35635
time is 83.79312086105347, cover line is 37371
time is 113.80950498580933, cover line is 38618
time is 153.28888392448425, cover line is 38618
time is 184.23096585273743, cover line is 39940
time is 214.77536582946777, cover line is 39965
time is 247.17603182792664, cover line is 41195
time is 279.5382800102234, cover line is 41195
time is 311.5477819442749, cover line is 41426
time is 431.85393381118774, cover line is 41747
time is 464.7683620452881, cover line is 41747
time is 496.33180594444275, cover line is 42011
time is 608.6517298221588, cover line is 42665
time is 759.7500939369202, cover line is 43188
time is 791.8832879066467, cover line is 46231
time is 824.8676199913025, cover line is 46231
time is 857.6547169685364, cover line is 46231
time is 968.3707149028778, cover line is 46248
time is 1051.8811948299408, cover line is 52355
time is 1195.991891860962, cover line is 52811
time is 1232.6979699134827, cover line is 52911
time is 1268.5686688423157, cover line is 52978
time is 1305.0138618946075, cover line is 53440
time is 1339.7728898525238, cover line is 53440
time is 1483.4481539726257, cover line is 53440
time is 1520.248281955719, cover line is 53440
time is 1610.6638898849487, cover line is 53493
time is 1716.7036979198456, cover line is 55242
time is 1753.255007982254, cover line is 55520
time is 1917.2347798347473, cover line is 55756
time is 1953.6991820335388, cover line is 55920
time is 1991.7499759197235, cover line is 56157
time is 2117.424710035324, cover line is 56223
time is 2223.247225999832, cover line is 56497
time is 2260.9660909175873, cover line is 57269
time is 2297.6006100177765, cover line is 57307
time is 2394.49706697464, cover line is 57521
time is 2432.4405410289764, cover line is 57665
time is 2469.2686400413513, cover line is 57773
time is 2508.1225600242615, cover line is 58374
time is 2643.6688499450684, cover line is 58854
time is 2682.331499814987, cover line is 59565
time is 2857.6896409988403, cover line is 60005
time is 2895.0906569957733, cover line is 60007
time is 2931.9205038547516, cover line is 60007
time is 3028.812525987625, cover line is 60883
time is 3136.9868569374084, cover line is 60883
time is 3174.970952987671, cover line is 60917
time is 3213.706398963928, cover line is 61011
time is 3310.6769728660583, cover line is 61033
time is 3348.777792930603, cover line is 61054
time is 3385.8834648132324, cover line is 61188
time is 3424.991991996765, cover line is 61188
time is 3463.722494840622, cover line is 61265
time is 3503.1412739753723, cover line is 61493
time is 3600.8575179576874, cover line is 61493
time is 3757.326653957367, cover line is 61496
time is 3794.8871138095856, cover line is 63336
time is 3912.246645927429, cover line is 64049
time is 4001.1642129421234, cover line is 64068
time is 4076.7552609443665, cover line is 64068
time is 4184.33406996727, cover line is 64259
time is 4221.01318192482, cover line is 64324
time is 4259.714308977127, cover line is 64528
time is 4298.0811359882355, cover line is 64613
time is 4397.2968719005585, cover line is 66930
time is 4515.992223978043, cover line is 66930
time is 4557.602360010147, cover line is 67025
time is 4597.712384939194, cover line is 67150
time is 4688.530082941055, cover line is 68058
time is 4729.508536815643, cover line is 70519
time is 4898.278842926025, cover line is 70521
time is 5007.826719045639, cover line is 71405
time is 5050.03599190712, cover line is 71503
time is 5159.894322872162, cover line is 71564
time is 5199.539973974228, cover line is 71564
time is 5239.704706907272, cover line is 71920
time is 5398.442724943161, cover line is 72905
time is 5440.28928399086, cover line is 72965
time is 5482.899870872498, cover line is 72965
time is 5532.786116838455, cover line is 72965
time is 5624.809942007065, cover line is 73081
time is 5666.6394329071045, cover line is 73357
time is 5709.702769041061, cover line is 74127
time is 5830.9415600299835, cover line is 74281
time is 5870.660089969635, cover line is 74281
time is 5909.599349975586, cover line is 74281
time is 5951.083518981934, cover line is 74281
time is 5990.067832946777, cover line is 74281
time is 6033.118124008179, cover line is 74281
time is 6253.7102999687195, cover line is 74287
time is 6292.756189823151, cover line is 74287
time is 6331.693724870682, cover line is 74287
time is 6492.706558942795, cover line is 74316
time is 6531.90159702301, cover line is 74316
time is 6692.937186002731, cover line is 74357
time is 6802.374295949936, cover line is 74357
time is 6963.0223269462585, cover line is 74371
time is 7075.319417953491, cover line is 74371
time is 7114.457453012466, cover line is 74371
time is 7157.478289842606, cover line is 74397
time is 7199.779604911804, cover line is 74450
time is 7242.435854911804, cover line is 74530
time is 7284.510056018829, cover line is 74530
time is 7324.474318027496, cover line is 74530
time is 7363.817996025085, cover line is 74530
time is 7495.005998849869, cover line is 74550
time is 7537.865607023239, cover line is 74550
time is 7581.579392910004, cover line is 74550
time is 7731.890962839127, cover line is 74550
time is 7872.32222700119, cover line is 74550
time is 7974.15692782402, cover line is 74550
time is 8134.644842863083, cover line is 74583
time is 8177.1329209804535, cover line is 74585
time is 8288.048903942108, cover line is 74585
time is 8330.644387960434, cover line is 74585
time is 8511.606317043304, cover line is 74585
time is 8623.151510000229, cover line is 74585
time is 8683.876009941101, cover line is 74620
time is 8725.551806926727, cover line is 74620
time is 8769.277918815613, cover line is 74620
time is 8881.763170957565, cover line is 74620
time is 8924.128688812256, cover line is 74662
time is 9045.685673952103, cover line is 74667
time is 9089.398377895355, cover line is 75605
time is 9132.825801849365, cover line is 75605
time is 9264.995404958725, cover line is 75637
time is 9307.106195926666, cover line is 75637
time is 9428.745656013489, cover line is 75637
time is 9568.66598892212, cover line is 75641
time is 9770.117926836014, cover line is 75641
time is 9911.605731010437, cover line is 76827
time is 9954.600916862488, cover line is 76827
time is 9994.822202920914, cover line is 76827
time is 10037.546016931534, cover line is 76882
time is 10169.01230096817, cover line is 77038
time is 10210.547894954681, cover line is 77044
time is 10253.269865989685, cover line is 77044
time is 10354.555126905441, cover line is 77044
time is 10455.983206987381, cover line is 77046
time is 10496.28226184845, cover line is 77046
time is 10617.396275997162, cover line is 77062
time is 10662.09688282013, cover line is 77185
time is 10705.710254907608, cover line is 77185
time is 10749.86218380928, cover line is 77332
time is 10793.941686868668, cover line is 77332
time is 10836.204341888428, cover line is 77421
time is 10890.077734947205, cover line is 77421
time is 10933.29152393341, cover line is 77430
time is 10977.026441812515, cover line is 77430
time is 11021.269356966019, cover line is 77431
time is 11074.023257017136, cover line is 77431
time is 11116.566782951355, cover line is 77431
time is 11161.245757818222, cover line is 77602
time is 11245.468820810318, cover line is 77916
time is 11297.299716949463, cover line is 77916
time is 11421.20892381668, cover line is 78622
time is 11514.695086956024, cover line is 78631
time is 11637.344507932663, cover line is 78834
time is 11679.499642848969, cover line is 78834
time is 11724.339648008347, cover line is 78834
time is 11764.522137880325, cover line is 78834
time is 11808.952162981033, cover line is 78834
time is 11854.537256002426, cover line is 79160
time is 11958.849629878998, cover line is 79160
