time is 0.6334578990936279, cover line is 0
time is 35.34272885322571, cover line is 1
time is 67.04794597625732, cover line is 1
time is 96.73941993713379, cover line is 178
time is 114.66594290733337, cover line is 178
time is 134.44805097579956, cover line is 178
time is 192.86577892303467, cover line is 178
time is 213.03691601753235, cover line is 178
time is 235.0269558429718, cover line is 178
time is 255.97487783432007, cover line is 178
time is 276.95337200164795, cover line is 271
time is 298.38135290145874, cover line is 321
time is 319.37535881996155, cover line is 340
time is 340.2608368396759, cover line is 340
time is 362.4651520252228, cover line is 340
time is 423.0750629901886, cover line is 340
time is 443.4846398830414, cover line is 349
time is 465.04214787483215, cover line is 349
time is 485.7120168209076, cover line is 349
time is 645.4107389450073, cover line is 985
time is 666.5999939441681, cover line is 1015
time is 765.9437780380249, cover line is 1015
time is 908.8095548152924, cover line is 1015
time is 987.8708519935608, cover line is 1024
time is 1067.4655029773712, cover line is 1035
time is 1096.6855058670044, cover line is 1035
time is 1117.0210728645325, cover line is 1036
time is 1144.9615228176117, cover line is 1036
time is 1165.8563969135284, cover line is 1036
time is 1187.6622099876404, cover line is 1036
time is 1228.9077818393707, cover line is 1036
time is 1249.6623039245605, cover line is 1036
time is 1389.251296043396, cover line is 1036
time is 1519.0321168899536, cover line is 1036
time is 1556.1134848594666, cover line is 1036
time is 1576.7456638813019, cover line is 1036
time is 1604.6618378162384, cover line is 1036
time is 1675.4908368587494, cover line is 1048
time is 1697.1316540241241, cover line is 1048
time is 1727.1421129703522, cover line is 1048
time is 1747.554074048996, cover line is 1048
time is 1807.629716873169, cover line is 1092
time is 1827.166559934616, cover line is 1118
time is 1847.5388479232788, cover line is 1118
time is 1867.8689799308777, cover line is 1154
time is 1897.7513709068298, cover line is 1154
time is 1925.0562789440155, cover line is 1154
time is 1944.9526438713074, cover line is 1380
time is 1965.3901410102844, cover line is 1380
time is 1986.8562519550323, cover line is 1380
time is 2153.9965028762817, cover line is 1389
time is 2175.5687520504, cover line is 1389
time is 2204.69313287735, cover line is 1389
time is 2234.9318659305573, cover line is 1389
time is 2274.0173790454865, cover line is 1389
time is 2293.275785923004, cover line is 1413
time is 2313.109762907028, cover line is 1413
time is 2336.2794649600983, cover line is 1413
time is 2361.9826560020447, cover line is 1413
time is 2381.5281348228455, cover line is 1413
time is 2401.431557893753, cover line is 1413
time is 2579.408607006073, cover line is 1413
time is 2668.8607099056244, cover line is 1413
time is 2688.945858001709, cover line is 1414
time is 2830.233114004135, cover line is 1414
time is 2910.290338039398, cover line is 2779
time is 2989.7583968639374, cover line is 2780
time is 3020.2104098796844, cover line is 2893
time is 3130.333009004593, cover line is 2895
time is 3150.927811861038, cover line is 3579
time is 3181.043447971344, cover line is 3579
time is 3230.6989068984985, cover line is 3579
time is 3252.7758209705353, cover line is 3579
time is 3273.871930837631, cover line is 3579
time is 3294.1361589431763, cover line is 3582
time is 3314.5702199935913, cover line is 3582
time is 3403.5556490421295, cover line is 3596
time is 3474.0610690116882, cover line is 3596
time is 3534.8359019756317, cover line is 3596
time is 3555.4270169734955, cover line is 3596
time is 3713.2119760513306, cover line is 3601
time is 3733.862373828888, cover line is 3601
time is 3762.683065891266, cover line is 3601
time is 3802.4173328876495, cover line is 3601
time is 3823.4806559085846, cover line is 3601
time is 4031.2224979400635, cover line is 3601
time is 4091.500643968582, cover line is 3601
time is 4131.58189201355, cover line is 3694
time is 4151.549999952316, cover line is 3703
time is 4171.933394908905, cover line is 3704
time is 4192.956657886505, cover line is 3704
time is 4213.173498868942, cover line is 3704
time is 4232.921430826187, cover line is 4081
time is 4253.889312028885, cover line is 4081
time is 4304.090991020203, cover line is 4082
time is 4322.659675836563, cover line is 4085
time is 4340.653697967529, cover line is 4085
time is 4371.270931005478, cover line is 4088
time is 4389.948421001434, cover line is 4088
time is 4409.9911098480225, cover line is 4088
time is 4490.1051959991455, cover line is 4088
time is 4580.502985954285, cover line is 4088
